"candidate_id","candidate_label","selection_scope","top_fraction","extra_qc","paper_qc_preserved","definition_changes","n_cells_total","min_cells_per_sample","genes_ranked_n","tested_KEGG_sets_n","direction","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total"
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05170 Human immunodeficiency virus 1 infection",0.00342319673446246,0.0415505258803719,0.431707695803346,0.327920446420513,1.50992674858536,160,"FOS;CALR;RELA;CD247;NFATC3;MAPK9;GNG4;BID;MAP2K3;PRKCA;FBXW11;CALM1;PPP3R1;TAP1;BAX;RIPK1;SAMHD1;PIK3R3;NFATC2;TAP2;HLA-C;TAPBP;HLA-E;CUL1;CFL1;PXN;B2M;GNB1;HLA-B;RPS6KB1;GNG5;NFKB1;AKT1;IKBKG;HLA-A;MYD88;NRAS;MAPK3;SKP1;CD3D;CUL4A;MAP2K1;MAP3K7;PDIA3;ELOC;TNFRSF1B;RAC1;CALM3;GNG2;GNAI2;PIK3CB;GNG10","hsa05170","Human immunodeficiency virus 1 infection",214
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05221 Acute myeloid leukemia",0.00367365055487732,0.0431041665105606,0.431707695803346,0.425660917810723,1.63438584524507,55,"MYC;STAT5A;PER2;RARA;RELA;PIM1;STAT3;DUSP6;PIK3R3;GRB2;RPS6KB1;NFKB1;AKT1;IKBKG;NRAS;MAPK3;MAP2K1","hsa05221","Acute myeloid leukemia",68
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04713 Circadian entrainment",0.00413737419316511,0.0469402949208589,0.407017918923954,0.484724814643152,1.73241690910383,38,"FOS;PER2;GNG4;PRKCA;CALM1;RPS6KA5;GNB1;GNG5;GNAS;ADCY7;MAPK3;GUCY1B1;CALM3;GNG2;GNAI2;GNG10;ITPR3;MAPK1","hsa04713","Circadian entrainment",97
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04723 Retrograde endocannabinoid signaling",0.0042672995382599,0.0469402949208589,0.407017918923954,0.404451893460153,1.6270564999027,70,"NDUFC2;MAPK9;GNG4;NDUFA6;NDUFAB1;NDUFA9;PRKCA;NDUFA12;GNB1;GNG5;SLC32A1;NDUFV2;NAPEPLD;ADCY7;MAPK3;NDUFB7;NDUFB6;NDUFB9;GNG2;GNAI2;GNG10;NDUFS3;ITPR3;MAPK1;NDUFB2;NDUFS8","hsa04723","Retrograde endocannabinoid signaling",149
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05210 Colorectal cancer",0.00462942230112757,0.0493805045453607,0.407017918923954,0.389511232301088,1.57731755269289,74,"MYC;GADD45B;FOS;TGFB1;RALA;MAPK9;TGFBR1;BAX;PIK3R3;GRB2;RPS6KB1;AKT1;DDB2;NRAS;MAPK3;MAP2K1;AXIN1;RAC1;BBC3;PIK3CB;MAPK1;APPL1;ARAF;BCL2;TCF7L2;BAK1;BRAF;PIK3R2;RPS6KB2;AKT2;KRAS;BIRC5;SMAD2;PIK3R1;SOS2;PIK3CD;MSH6","hsa05210","Colorectal cancer",87
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04662 B cell receptor signaling pathway",0.00521895925328171,0.0539513188961145,0.407017918923954,0.411287452287988,1.6054379041852,58,"FOS;MALT1;IFITM1;RELA;NFATC3;PTPN6;PPP3R1;PIK3R3;NFATC2;GRB2;NFKB1;AKT1;IKBKG;CD81;NRAS;MAPK3;MAP2K1","hsa04662","B cell receptor signaling pathway",87
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04926 Relaxin signaling pathway",0.00556713291524546,0.0539513188961145,0.407017918923954,0.396623962423858,1.5853177451261,69,"FOS;TGFB1;RELA;MAPK9;GNG4;PRKCA;TGFBR1;PIK3R3;GRB2;GNB1;GNG5;NFKB1;ATF4;AKT1;GNAS;ARRB1;CREB3L3;NRAS;ADCY7;MAPK3;MAP2K1;GNG2;GNAI2;PIK3CB;GNG10;GNA15;MAPK1","hsa04926","Relaxin signaling pathway",130
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05225 Hepatocellular carcinoma",0.00539459780423578,0.0539513188961145,0.407017918923954,0.355750344685896,1.54059379565036,104,"MYC;GADD45B;TGFB1;DPF3;ACTB;ACTG1;CDK4;PRKCA;TGFBR1;BAX;PIK3R3;KEAP1;ELK1;E2F1;GRB2;RPS6KB1;AKT1;SMARCC1;DDB2;SMARCD3;ACTL6A;SMARCD2;NRAS;E2F3;MAPK3;MAP2K1;FRAT2","hsa05225","Hepatocellular carcinoma",170
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04380 Osteoclast differentiation",0.00567101931578476,0.0539513188961145,0.407017918923954,0.365531215473263,1.53807609988475,89,"JUNB;FOS;TGFB1;FOSB;RELA;IFNGR2;LCP2;MAPK9;TGFBR1;PPP3R1;ATP2A2;PIK3R3;NFATC2;NFKB2;SIRPG;GRB2;RELB;CYBA;FOSL2;NFKB1;AKT1;IKBKG","hsa04380","Osteoclast differentiation",138
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05202 Transcriptional misregulation in cancer",0.00676603768318095,0.0610678272943512,0.407017918923954,0.347799044137617,1.51252868994436,108,"MYC;GADD45B;PER2;ITGB7;ID2;PLAU;RARA;RELA;TLX3;MAF;DUSP6;PROM1;FLT1;TSPAN7;TFE3;SIN3A;ETV5;BAX;MDM2;REL;HDAC2;ATF1;NFKB1;DDB2;FOXO1","hsa05202","Transcriptional misregulation in cancer",201
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05131 Shigellosis",0.00674454936800635,0.0610678272943512,0.407017918923954,0.304095186621639,1.41793447793784,185,"MALT1;RELA;UBE2V2;ACTB;MAPK9;ACTG1;CD44;CASP1;SEPTIN11;HK1;ITGB1;UBE2V1;VDAC1;FBXW11;RRAGC;RPS6KA5;BAX;RIPK1;PIK3R3;MYL12A;MDM2;CUL1;CCL5;PXN;ARPC2;RPS6KB1;UBE2D3;NFKB1;AKT1;ARF6;FOXO1;SEPTIN9;IKBKG;ACTR3C;UBE2D2;ACTR3B;CBX3;MYD88;ACTN4;ACTR3;CYTH1;SEPTIN2;ROCK1;BECN1;MAPK3;CAST;SKP1;FNBP1;MAP3K7;ARPC5L;DIAPH1;IL1B;UBA52;RAC1;UBC;PIK3CB;ARPC1A;UBE2D1;ITPR3;MAPK1;MYL12B;CAPN2;TRAF5;ATG12;RBX1;RPS27A;ACTN1;BNIP3","hsa05131","Shigellosis",253
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05223 Non-small cell lung cancer",0.00850482175154679,0.0748424314136118,0.380730400722792,0.419352700929116,1.63103386704887,57,"GADD45B;STAT5A;STAT3;CDK4;PRKCA;BAX;JAK3;PIK3R3;E2F1;GRB2;AKT1;DDB2;NRAS;RASSF5;E2F3;MAPK3;MAP2K1;KIF5B;EML4;PIK3CB;MAPK1","hsa05223","Non-small cell lung cancer",73
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04350 TGF-beta signaling pathway",0.00897296428683464,0.0770361811942876,0.380730400722792,0.414545287357681,1.61233587290087,57,"MYC;TGFB1;ID2;ID1;TFDP1;TGFBR1;SIN3A;TFRC;E2F5;CUL1;RPS6KB1;HDAC2;ACVR1B;ID3;SKIL;ROCK1;MAPK3;SKP1;SMURF2;HDAC1;EMP3;RBL1;E2F4;MAPK1;LTBP1;TGIF2;RBX1","hsa04350","TGF-beta signaling pathway",110
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04932 Non-alcoholic fatty liver disease",0.0093834183418036,0.0786419822932111,0.380730400722792,0.326532854920496,1.45151417702773,123,"FOS;TGFB1;RELA;COX5A;NDUFC2;MAPK9;UQCRHL;NDUFA6;BID;NDUFAB1;NDUFA9;NDUFA12;CYC1;BAX;PIK3R3;UQCRH;NFKB1;ATF4;AKT1;COX6A1;COX7A2L;COX8A;COX6C;NDUFV2;COX4I1;PRKAB1;NDUFB7;IL1B;NDUFB6;RAC1;PRKAG2;ADIPOR1;NDUFB9;SOCS3;PIK3CB;NDUFS3;EIF2S1;COX7B;SDHB;NDUFB2;NDUFS8;CASP7;UQCR11;MAP3K11;NDUFA8;NDUFB11;CDC42","hsa04932","Non-alcoholic fatty liver disease",157
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05207 Chemical carcinogenesis - receptor activation",0.010264384419009,0.0840247282672363,0.380730400722792,0.356408688573213,1.50145456726279,92,"MYC;FOS;STAT5A;RELA;STAT3;CDC6;PRKCA;PIK3R3;HSP90B1;KPNB1;E2F1;GRB2;FGF9;RPS6KB1;NFKB1;ATF4;AKT1;GNAS;ARRB1;EPHX2;CREB3L3;KPNA1;NRAS;ADCY7;MAPK3;KPNA4;MAP2K1;PTGES3;RPS6KA3;GNAI2;CHRNA9;PIK3CB;MAPK1;GSTO1;HSP90AB1","hsa05207","Chemical carcinogenesis - receptor activation",217
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04015 Rap1 signaling pathway",0.0105095913794686,0.0840767310357484,0.380730400722792,0.342842770639503,1.4891163960543,107,"SIPA1;SIPA1L1;ID1;SKAP1;RALA;ACTB;RAPGEF1;LCP2;ACTG1;ITGB1;FLT1;MAP2K3;PRKCA;CALM1;PIK3R3;FARP2;RAP1A;RAP1GAP;PRKD2;FGF9;AKT1;GNAS;ITGB2;NRAS;ADCY7;RASSF5;MAPK3;MAP2K1;RAP1B;RAC1;CALM3;GNAI2;PIK3CB;PDGFA;MAPK1;PARD6B;TIAM1;LAT","hsa04015","Rap1 signaling pathway",212
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04630 JAK-STAT signaling pathway",0.011445737797144,0.0895255553649963,0.380730400722792,0.370122805188234,1.52525121804215,80,"MYC;OSM;STAT5A;IL27RA;IL4R;PIM1;IFNGR2;SOCS6;STAT3;IL4;PTPN6;IL21R;JAK3;PIK3R3;GRB2;IL2RA;AKT1","hsa04630","JAK-STAT signaling pathway",168
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05205 Proteoglycans in cancer",0.0116993623488347,0.0895255553649963,0.380730400722792,0.344120848494221,1.4926569252985,106,"MYC;TGFB1;PLAU;CD63;STAT3;ACTB;PTPN6;ACTG1;CD44;ITGB1;PPP1CC;PRKCA;PIK3R3;MDM2;ELK1;PXN;GRB2;RPS6KB1;AKT1;RRAS2;NRAS;MSN;ROCK1;MAPK3;TFAP4;MAP2K1;RPS6;RAC1;PDCD4;PIK3CB;FLNA;PPP1CB;ITPR3;MAPK1;DDX5;TIAM1;PTPN11;NUDT16L1;EZR","hsa05205","Proteoglycans in cancer",204
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04370 VEGF signaling pathway",0.0126232015316698,0.0945397221095268,0.380730400722792,0.445418802166328,1.59992765599915,40,"PRKCA;PPP3R1;SH2D2A;PIK3R3;NFATC2;PXN;AKT1;NRAS;MAPK3;MAP2K1;RAC1;MAPKAPK3;PIK3CB;MAPK1;PPP3CC;CDC42;PIK3R2;AKT2;KRAS;MAPKAPK2;VEGFA;PIK3R1;PIK3CD","hsa04370","VEGF signaling pathway",60
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_down","hsa04742 Taste transduction",0.013487919951388,0.0949549564577714,0.380730400722792,-0.668944458037341,-1.67839679987139,11,"SCN2A;SCN3A;GABBR1;SCN9A;PLCB1","hsa04742","Taste transduction",86
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04724 Glutamatergic synapse",0.0134375906741545,0.0949549564577714,0.380730400722792,0.442575219758237,1.58971361448431,40,"HOMER3;GNG4;PRKCA;PPP3R1;GNB1;GNG5;GNAS;ADCY7;SLC38A1;MAPK3;NCDN;GNG2;GRK2;GNAI2;GNG10;ITPR3;MAPK1","hsa04724","Glutamatergic synapse",116
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04110 Cell cycle",0.0131404104451647,0.0949549564577714,0.380730400722792,0.315318926816491,1.42649548323445,138,"MYC;GADD45B;MCM4;TGFB1;CDC7;TFDP1;ANAPC13;YWHAB;PCNA;CDC6;CDK4;MCM6;MDM2;RAD21;E2F5;YWHAZ;CUL1;E2F1;HDAC2;CDC45;CDC26;MAD2L2;YWHAQ;ANAPC11;E2F3;SKP1;WAPL;MCM2;HDAC1;CDKN2D;PPP2R5C;RBL1;SKP2;CDCA5;CDT1;ORC4;E2F4;MAD2L1;RBX1;ORC6","hsa04110","Cell cycle",158
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04613 Neutrophil extracellular trap formation",0.0142350973646589,0.0982500837717637,0.380730400722792,0.384748743988559,1.50911981521142,64,"CTSG;RELA;ACTB;ACTG1;CASP1;PRKCA;VDAC1;SLC25A5;PIK3R3;CYBA;HDAC2;NFKB1;AKT1;ITGB2;MAPK3;MAP2K1;MAP3K7;VDAC2;HDAC3;HDAC1;SLC25A6;HDAC9;RAC1;PIK3CB;NCF1;PPIF;MAPK1","hsa04613","Neutrophil extracellular trap formation",195
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04660 T cell receptor signaling pathway",0.0145334751995616,0.0983804475047249,0.380730400722792,0.337316552954441,1.46076538340563,104,"FOS;MALT1;RELA;CD247;NFATC3;LCP2;MAPK9;IL4;PTPN6;RASGRP1;CDK4;PPP3R1;PIK3R3;NFATC2;GRB2;NFKB1;AKT1;IKBKG;ITK;NRAS;ICOS;MAPK3;CD3D;MAP2K1;MAP3K7","hsa04660","T cell receptor signaling pathway",122
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa00250 Alanine, aspartate and glutamate metabolism",0.0149982985001873,0.0996113409823759,0.380730400722792,0.608479760677831,1.65297225938383,14,"PPAT;CAD;GOT2;ALDH5A1;GLUD1;ADSL;GFPT1;GLS","hsa00250","Alanine, aspartate and glutamate metabolism",37
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa01522 Endocrine resistance",0.015343568593658,0.100017336017919,0.380730400722792,0.384772114928269,1.51254399715636,61,"FOS;MAPK9;CDK4;BAX;PIK3R3;MDM2;CARM1;E2F1;GRB2;RPS6KB1;BIK;AKT1;GNAS;NRAS;ADCY7;E2F3;MAPK3;MAP2K1;PIK3CB;NOTCH1;MAPK1;ARAF;BCL2;BRAF;SP1;PIK3R2;PRKACA;RPS6KB2;AKT2;RB1;KRAS;PIK3R1;SOS2;PIK3CD","hsa01522","Endocrine resistance",99
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04625 C-type lectin receptor signaling pathway",0.0162207439124578,0.10381276103973,0.352487857583619,0.367443285487069,1.48476985413334,73,"MALT1;IRF1;RELA;NFATC3;MAPK9;CASP1;CALM1;PPP3R1;PIK3R3;NFATC2;MDM2;NFKB2;RELB;NFKB1;AKT1;IKBKG;RRAS2;PLK3;NRAS;MAPK3;BCL3;IL1B;CALM3;PIK3CB;ITPR3;MAPK1;PTPN11","hsa04625","C-type lectin receptor signaling pathway",105
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04137 Mitophagy - animal",0.0176101560689059,0.11069240957598,0.352487857583619,0.344120599277771,1.44798486920434,89,"MTX1;RELA;TOMM40;MAPK9;OPTN;TFE3;TOMM70;MUL1;E2F1;AMFR;ATF4;BCL2L13;RRAS2;NRAS;BECN1;SMURF2;RAB7A;FUNDC1;CSNK2A2;MFN2;UBA52;TOMM20;UBC;MTX2;EIF2S1;CSNK2A1;CCZ1B;RPS27A;PGAM5;BNIP3;HUWE1","hsa04137","Mitophagy - animal",105
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05142 Chagas disease",0.018579869217028,0.114738841480594,0.352487857583619,0.372638056971003,1.47566031658432,67,"FOS;TGFB1;CALR;RELA;CD247;IFNGR2;MAPK9;TGFBR1;PIK3R3;CCL5;NFKB1;AKT1;GNAS;IKBKG;MYD88;MAPK3;CD3D;IL1B;GNAI2;PIK3CB;GNA15;MAPK1;TLR9","hsa05142","Chagas disease",103
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05200 Pathways in cancer",0.0196505269530642,0.119258370473769,0.352487857583619,0.26153587584694,1.29231869974697,288,"MYC;GADD45B;FOS;STAT5A;TGFB1;IL4R;RARA;RELA;FH;PIM1;IFNGR2;STAT3;RALA;BRCA2;MAPK9;TRAF3;IL4;GNG4;RASGRP1;TPM3;BID;CDK4;ITGB1;PRKCA;TGFBR1;CALM1;RPS6KA5;FLT3LG;BAX;JAK3;PIK3R3;KEAP1;HSP90B1;MDM2;NFKB2;ELK1;TRAF4;CUL1;E2F1;GRB2;GNB1;FGF9;RPS6KB1;GNG5;HDAC2;IL2RA;NFKB1;AKT1;DDB2;FOXO1;GNAS;IKBKG;EGLN2;NCOA4;NRAS;ADCY7;RASSF5;E2F3;ROCK1;MAPK3;GNA13;SKP1;MAP2K1;FRAT2;ETS1;ELOC;HDAC1;KIF7;AXIN1;RAC1;SKP2;CALM3;EML4;BBC3;GNG2;GNAI2;PIK3CB;GNG10;ZBTB16","hsa05200","Pathways in cancer",533
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04066 HIF-1 signaling pathway",0.0202725059954158,0.12094783237943,0.352487857583619,0.353138045662647,1.43002509749653,74,"LDHA;RELA;IFNGR2;STAT3;ENO1;PGK1;HK1;FLT1;PRKCA;ALDOA;TFRC;PIK3R3;PFKP;EIF4E2;RPS6KB1;NFKB1;AKT1;EGLN2;LDHB;PDHA1;MAPK3;GAPDH;MAP2K1;ELOC;RPS6","hsa04066","HIF-1 signaling pathway",110
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05216 Thyroid cancer",0.0221087174518354,0.129704475717434,0.352487857583619,0.480055240226157,1.58820044891388,29,"MYC;GADD45B;TPM3;BAX;DDB2;NCOA4;NRAS;MAPK3;MAP2K1","hsa05216","Thyroid cancer",37
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05130 Pathogenic Escherichia coli infection",0.0225500079289933,0.130124635918125,0.352487857583619,0.30437478133378,1.36423692608402,128,"FOS;RELA;ACTB;MYO1F;TMBIM6;TUBA1C;MAPK9;PTPN6;ACTG1;CASP1;ITGB1;MYH10;BAX;RIPK1;NCL;TNFSF10;ARPC2;NFKB1;ARF6;IKBKG;ACTR3C;ACTR3B;MYD88;CYFIP2;ACTR3;TUBA1B;CYTH1;ROCK1;MAPK3;GNA13;GAPDH;TMED10;MAP3K7;ARPC5L;IL1B;RAC1;TUBA4A;ARPC1A;MAPK1;TUBB4A;PTPN11","hsa05130","Pathogenic Escherichia coli infection",200
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05132 Salmonella infection",0.0237143923652067,0.134636550202464,0.352487857583619,0.282621856657907,1.33255616535021,194,"MYC;FOS;RELA;RALA;ACTB;TUBA1C;MAPK9;ACTG1;CASP1;MAP2K3;VPS18;BAX;RIPK1;MYL12A;HSP90B1;TNFSF10;ARPC2;NFKB1;AKT1;DYNLL2;ARF6;IKBKG;ACTR3C;ACTR3B;MYD88;SNX18;CYFIP2;RHOG;ACTR3;KPNA1;TUBA1B;CYTH1;MAPK3;GAPDH;KPNA4;SKP1;S100A10;FBXO22;RAB7A;TXN2;MAP2K1;MAP3K7;ARPC5L;ARL8A;KIF5B;DCTN5;IL1B;RAC1;TUBA4A;PIK3CB;FLNA;ARPC1A;MAPK1;TUBB4A;MYL12B;TLR9;HSP90AB1","hsa05132","Salmonella infection",248
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_down","hsa04392 Hippo signaling pathway - multiple species",0.0242796064532919,0.13561363506077,0.352487857583619,-0.59143953404779,-1.59429213105488,14,"RASSF6;LIMD1;FRMD6;CSNK1E;SAV1;PAK1;MOB1B","hsa04392","Hippo signaling pathway - multiple species",29
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa00010 Glycolysis / Gluconeogenesis",0.025042290565199,0.13561363506077,0.352487857583619,0.447033908841539,1.57371192711389,35,"LDHA;PGAM1;ENO1;PKM;PGK1;HK1;ALDOA;PFKP;ALDH9A1;LDHB;GPI;PDHA1;GAPDH;TPI1;PGM2;PGM1","hsa00010","Glycolysis / Gluconeogenesis",67
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05219 Bladder cancer",0.0249905031651281,0.13561363506077,0.352487857583619,0.478590473176726,1.5640941507807,28,"MYC;CDK4;RPS6KA5;MDM2;E2F1;NRAS;E2F3;MAPK3;MAP2K1;MAPK1;ARAF;DAPK3;BRAF;RB1;KRAS;VEGFA","hsa05219","Bladder cancer",41
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05167 Kaposi sarcoma-associated herpesvirus infection",0.0270167645920764,0.144089411157741,0.352487857583619,0.297482253158096,1.34957588443709,140,"MYC;FOS;RELA;STAT3;NFATC3;MAPK9;TRAF3;GNG4;BID;CDK4;CALM1;PPP3R1;BAX;PIK3R3;NFATC2;HLA-C;HLA-E;E2F1;GNB1;HLA-B;GNG5;NFKB1;AKT1;IKBKG;HLA-A;ZFP36;NRAS;E2F3;BECN1;MAPK3;MAP2K1;UBA52;RAC1;CALM3;UBC;GNG2;PIK3CB;GNG10;CLEC2B;ITPR3;MAPK1;IRF7","hsa05167","Kaposi sarcoma-associated herpesvirus infection",196
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa03050 Proteasome",0.0303387891898575,0.159391847684028,0.352487857583619,0.415411402435174,1.51161038955475,44,"ADRM1;PSMB1;PSMC5;PSME2;POMP;PSMB9;PSMD8;PSMA7;PSMD11;PSME4;PSMD12;PSMB3;PSMC3;PSMB7;SEM1;PSMD2;PSMD7;PSMC4;PSMA4;PSMC1;PSMA8;PSMB2","hsa03050","Proteasome",46
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa01200 Carbon metabolism",0.0324649937709603,0.168054085402618,0.321775918075361,0.333078687309678,1.37702868512285,81,"PGAM1;FH;GCSH;ENO1;PKM;PCCB;PGK1;HK1;ALDOA;PFKP;DLST;TKTL1;ACAT2;GOT2;MDH2;GPI;ME2;GLUD1;PGD;PHGDH;PDHA1;GAPDH;PRPS1;OGDH;TPI1;SUCLG2","hsa01200","Carbon metabolism",116
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05211 Renal cell carcinoma",0.033725731360061,0.169592249124878,0.321775918075361,0.370331303639064,1.44036963855342,57,"TGFB1;FH;RAPGEF1;TFE3;PIK3R3;RAP1A;GRB2;AKT1;EGLN2;NRAS;MAPK3;PRCC;MAP2K1;RAP1B;ETS1;ELOC;RAC1;PIK3CB;MAPK1;PTPN11;VHL;RBX1;PAK2;ARAF;CDC42;ELOB;BRAF;PIK3R2;AKT2;KRAS;VEGFA;PIK3R1;SOS2;PIK3CD;ARNT","hsa05211","Renal cell carcinoma",70
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa05203 Viral carcinogenesis",0.0333752385986547,0.169592249124878,0.321775918075361,0.293713509988638,1.33417959767601,142,"STAT5A;RANBP1;RELA;STAT3;PKM;YWHAB;TRAF3;CDK4;BAX;JAK3;PIK3R3;MDM2;NFKB2;DDX3X;HLA-C;YWHAZ;HLA-E;GTF2H3;RASA2;PXN;GRB2;REL;HLA-B;HDAC2;NFKB1;ATF4;IKBKG;CREB3L3;HLA-A;ACTN4;YWHAQ;NRAS;MAPK3;ATP6V0D1;HDAC3;HDAC1;HDAC9;RBL1;RAC1;SKP2","hsa05203","Viral carcinogenesis",205
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa00220 Arginine biosynthesis",0.0359941373105823,0.178449807511619,0.321775918075361,0.67440653928317,1.57151165144264,8,"ACY1;CAD;GOT2;GLUD1;GLS","hsa00220","Arginine biosynthesis",23
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa03082 ATP-dependent chromatin remodeling",0.0386694532806669,0.188826842810161,0.321775918075361,0.332622271939276,1.39044776383117,85,"DPF3;CHRAC1;BPTF;ACTB;ACTG1;POLE3;MBD2;ACTR5;MRGBP;BAZ1A;HDAC2;SMARCC1;SMARCD3;BICRAL;ACTL6A;SMARCD2;BCL7B;MTA2;BAZ1B;HDAC1","hsa03082","ATP-dependent chromatin remodeling",117
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04210 Apoptosis",0.0394299937996952,0.188826842810161,0.321775918075361,0.307005599851708,1.34165731943303,111,"GADD45B;CTSW;FOS;CTSC;RELA;ACTB;TUBA1C;MAPK9;ACTG1;BID;BAX;RIPK1;PIK3R3;LMNB1;TNFSF10;HTRA2;NFKB1;ATF4;AKT1;IKBKG;NRAS;TUBA1B;MAPK3;MAP2K1;BBC3;TUBA4A;PIK3CB;ITPR3;MAPK1;DIABLO;EIF2S1;CAPN2;BCL2A1","hsa04210","Apoptosis",137
"A01","Global CNV top 25%; paper QC","global",0.25,"none",TRUE,0,3207,140,10950,353,"relapse_up","hsa04114 Oocyte meiosis",0.0396965521816815,0.188826842810161,0.321775918075361,0.321383263269143,1.3383200831631,84,"ANAPC13;YWHAB;PPP1CC;FBXW11;CALM1;PPP3R1;YWHAZ;CUL1;CDC26;MAD2L2;YWHAQ;ADCY7;SLK;ANAPC11;MAPK3;CPEB2;SKP1;MAP2K1;RPS6KA3;PPP2R5C;CALM3;PPP1CB;ITPR3;MAPK1;MAD2L1;RBX1;PPP3CC;FBXO5;PPP1CA;PTTG1;CDK2;CALM2;YWHAH;CDC27;PRKACA;PPP2R5A","hsa04114","Oocyte meiosis",138
